descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Apagador para Quadro Branco.",4399030,3000,NAO_COTOU,UND,0,0
"Bloco Adesivo Puxa Fácil cores variadas",4399031,2000,NAO_COTOU,PCT,0,0
"Caderno Brochurão com capa Flexível.",4399032,3750,DESCLASSIFICADO,UND,29962.5,7.99
"Caderno Brochurão com capa Flexível.",4399033,11250,DESCLASSIFICADO,UND,89887.5,7.99
"Caixa de arquivo morto polionda",4399034,1000,DESCLASSIFICADO,UND,4500,4.5
"Caixa organizadora extra grande",4399035,750,NAO_COTOU,UND,0,0
"Caixa organizadora extra grande",4399036,2250,NAO_COTOU,UND,0,0
"Caixa para correspondência.",4399037,300,NAO_COTOU,UND,0,0
"Corretivo em fita.",4399038,700,DESCLASSIFICADO,UND,7070,10.1
"Grampeador para papeis base 18 - 20cm",4399039,200,NAO_COTOU,UND,0,0
"Grampeador para papeis base 14 - 17cm",4399040,200,DESCLASSIFICADO,UND,3900,19.5
"Grampo para grampeador galvanizado 23/13",4399041,1000,DESCLASSIFICADO,CX,21660,21.66
"Grampo para grampeador galvanizado 26/6",4399042,1000,DESCLASSIFICADO,CX,14250,14.25
"Papel Off-set A-4",4399043,138,INABILITADO,CX,26220,190
"Papel Off-set A-4",4399044,417,INABILITADO,CX,79230,190
"Papel Sulfite Colorido (tonalidade Amarelo,)",4399045,200,NAO_COTOU,PCT,0,0
"Papel Sulfite Colorido (tonalidade Azul,)",4399046,200,NAO_COTOU,PCT,0,0
"Papel Sulfite Colorido (tonalidade Marfim,)",4399047,200,NAO_COTOU,PCT,0,0
"Papel Sulfite Colorido (tonalidade Rosa,)",4399048,200,NAO_COTOU,PCT,0,0
"Papel Sulfite Colorido (tonalidade Verde,)",4399049,200,NAO_COTOU,PCT,0,0
"Pasta catálogo para documentos tamanho ofício com 50 plástic",4399050,272,DESCLASSIFICADO,UND,4341.12,15.96
"Pincel Marcador para Vidro.",4399051,1000,NAO_COTOU,UND,0,0
"PINCEL PARA QUADRO BRANCO",4399052,1200,DESCLASSIFICADO,UND,10200,8.5
"Tinta universal para marcadores de quadro branco",4399053,130,NAO_COTOU,UND,0,0
"Umidificafor de Dedos",4399054,498,NAO_COTOU,CX,0,0
