descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"BOLA DE FUTSAL",7663261,150,VENCEU,UND,11250,75
"Rede de Futsal",7663262,10,PERDEU,UND,3340,334
"Kit Colete em Dry Fit",7663263,20,NAO_COTOU,KIT,0,0
"Luva para Goleiro",7663264,10,PERDEU,PAR,830,83
"Cone para treinamento 50 cm",7663265,100,PERDEU,UND,6600,66
"Tênis para futsal oficial",7663266,100,PERDEU,PAR,13990,139.9
CRONÔMETRO,7663267,10,VENCEU,UNI,320,32
"BOLA DE VOLEI",7663268,150,VENCEU,UND,13347,88.98
"Rede Oficial de Voleibol Indoor",7663270,5,PERDEU,UND,1525,305
"Tabuleiro de Xadrez Oficial",7663271,21,PERDEU,UN,1155,55
"Tabuleiro de Damas Oficial",7663272,21,PERDEU,UNI,1848,88
"Jogo de Quebra-Cabeças  (até 500 peças)",7663273,21,NAO_COTOU,UND,0,0
"Roupas para apresentações - Gaúchas",7663274,20,NAO_COTOU,UND,0,0
"Roupas para apresentações - Street Style",7663275,20,NAO_COTOU,CJT,0,0
"Kit Lanche",7663276,9600,NAO_COTOU,KIT,0,0
